config_path	category	risk	tempo_marker_count	otel_marker_count	trace_id_marker_count	span_id_marker_count	request_id_marker_count	tenant_marker_count	service_marker_count	route_marker_count	redaction_marker_count	note
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/logs/post_gateway_health_live.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_2c_panel_ui_final_muhur_20260427_000653/make_panel_final_token.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	1	7	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/direct_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/direct_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/health_live.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/panel_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/logs/panel_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3a_content_type_header_diagnose_20260427_001443/make_header_test_token.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	1	7	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/direct_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/direct_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/gateway_health_live.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/panel_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/logs/panel_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix1_panel_api_content_type_cleanup_resume_20260427_002000/make_header_cleanup_token.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	1	7	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/direct_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/direct_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/gateway_health_live.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/panel_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/panel_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/logs/post_health.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3b_fix2_content_type_cleanup_muhur_20260427_002326/make_header_cleanup_token.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	1	7	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/direct_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/direct_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/gateway_health_live.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/panel_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/panel_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/logs/post_health.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_3c_header_cleanup_final_muhur_20260427_002547/make_header_cleanup_final_token.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	1	7	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/faz3_final_body.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/faz3_final_payload.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/gateway_health_live.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/logs/gateway_health_ready.json	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	0	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz3_14_4a_faz3_final_muhur_20260427_002901/make_faz3_final_token.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	1	7	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_1_6A_index_parser_correction_20260427_123758/docs/phase4/14_1_6_migration_drift_evidence_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	75	0	2	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_1_6A_index_parser_correction_20260427_125120/docs/phase4/14_1_6_migration_drift_evidence_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	75	0	2	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_1_6B_R_drift_classification_dedupe_20260427_132254/docs/phase4/14_1_6B_drift_classification_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	8	0	2	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_1_6_migration_drift_evidence_20260427_124648/docs/phase4/14_1_6_migration_drift_evidence_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	150	0	6	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_2_2R_pg_dump_fallback_20260427_135149/docs/phase4/14_2_2_logical_backup_smoke_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_2_3R_checksum_verify_fix_20260427_135524/docs/phase4/14_2_3_restore_drill_sandbox_plan_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_5_5_db_final_closure_gate_20260427_174349/docs/phase4/14_5_5_db_final_closure_gate_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	3	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_14_5_5_db_final_closure_gate_20260427_174349/docs/phase4/14_5_5_db_final_closure_gate_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	1	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_15_2R_dirty_bool_fix_20260427_175250/docs/phase4/15_2_readmodel_apply_gate_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	3	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_15_3R2_function_replace_fix_20260427_180144/docs/phase4/15_3_readmodel_controlled_apply_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	3	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_15_3R_dry_run_exit_fix_20260427_175809/docs/phase4/15_3_readmodel_controlled_apply_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	3	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_15_3R_dry_run_exit_fix_20260427_175955/docs/phase4/15_3_readmodel_controlled_apply_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	3	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_15_3R_dry_run_exit_fix_20260427_180030/docs/phase4/15_3_readmodel_controlled_apply_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	3	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_15_4R_rollback_smoke_fix_20260427_180711/docs/phase4/15_4_readmodel_contract_query_evidence_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	3	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_15_4R_rollback_smoke_fix_20260427_180711/docs/phase4/15_readmodel_final_closure_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_16_3R_service_request_dto_count_fix_20260427_182258/docs/phase4/16_3_reporting_service_layer_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	2	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_17_3R_query_text_no_print_fix_20260427_191929/docs/phase4/17_3_gateway_route_manifest_auth_tenant_gate_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	12	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_17_3R_query_text_no_print_fix_20260427_191929/docs/phase4/17_3_reporting_auth_tenant_gate_contract.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	4	0	4	1	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_17_3R_query_text_no_print_fix_20260427_191929/docs/phase4/17_3_reporting_gateway_route_manifest.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	1	8	0	5	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_17_4R_runtime_smoke_endpoint_count_fix_20260427_192339/docs/phase4/17_4_reporting_runtime_smoke_test_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	9	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_17_4R_runtime_smoke_endpoint_count_fix_20260427_192339/internal/platform/reporting/runtime/runtime_smoke_test.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	4	5	0	40	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_18_2R_selected_entry_target_api_gateway_fix_20260427_195202/docs/phase4/18_2_reporting_runtime_service_entry_apply_plan_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	155	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_18_4_controlled_gateway_runtime_apply_20260427_201750/cmd/api-gateway/api_gateway_main.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	40	4	79	150	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_18_4_runtime_apply_file_backup_20260427_201750/cmd/api-gateway/api_gateway_main.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	40	4	79	150	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_18_4_runtime_apply_file_backup_20260427_201753/cmd/api-gateway/api_gateway_main.go	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	40	4	79	151	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_18_5R2_token_aware_python_syntax_fix_20260427_232018/docs/phase4/18_5_live_http_smoke_auth_tenant_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	11	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4_18_5R_token_aware_live_http_smoke_fix_20260427_231856/docs/phase4/18_5_live_http_smoke_auth_tenant_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	11	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_14_1RR2_safe_regex_block_fix_20260428_000316/docs/phase4/14_1_pilot_migration_chain_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	8	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_14_1RR_regex_escape_fix_20260428_000136/docs/phase4/14_1_pilot_migration_chain_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	8	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_14_1R_dual_naming_standard_fix_20260427_235952/docs/phase4/14_1_pilot_migration_chain_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	8	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_14_1R_dual_naming_standard_fix_20260427_235952/docs/phase4/14_1_pilot_migration_chain_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_15_2R_finance_reporting_currency_regex_fix_20260428_073457/docs/phase4/15_2_finance_reporting_mart_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	0	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_15_2R_finance_reporting_currency_regex_fix_20260428_073457/docs/phase4/15_2_finance_reporting_mart_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_15_3R_ebelge_export_status_amount_fix_20260428_074351/docs/phase4/15_3_ebelge_export_reporting_mart_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	2	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_15_3R_ebelge_export_status_amount_fix_20260428_074351/docs/phase4/15_3_ebelge_export_reporting_mart_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_15_6_materialized_cache_projection_standard_20260428_075747/docs/phase4/15_6_materialized_cache_projection_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	10	0	0	4	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_15_6_materialized_cache_projection_standard_20260428_075747/docs/phase4/15_6_materialized_cache_projection_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_2R_stock_movement_reference_fix_20260428_081543/docs/phase4/18_2_stock_movement_engine_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	1	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_2R_stock_movement_reference_fix_20260428_081543/docs/phase4/18_2_stock_movement_engine_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_3R_sales_document_line_trace_fix_20260428_082012/db/migrations/20260428_183001_inventory_sales_stock_decrement.up.sql	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	32	0	9	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_3R_sales_document_line_trace_fix_20260428_082012/docs/phase4/18_3_sales_stock_decrement_inventory.tsv	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	0	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,redaction_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_3R_sales_document_line_trace_fix_20260428_082012/docs/phase4/18_3_sales_stock_decrement_matrix.tsv	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	1	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_3R_sales_document_line_trace_fix_20260428_082012/docs/phase4/18_3_sales_stock_decrement_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	1	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_3R_sales_document_line_trace_fix_20260428_082012/docs/phase4/18_3_sales_stock_decrement_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_3R_sales_document_line_trace_fix_20260428_082012/scripts/phase4b_sales_stock_decrement.py	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	12	0	6	10	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_3R_sales_document_line_trace_fix_20260428_082012/scripts/test_phase4b_sales_stock_decrement.sh	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	8	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_4_purchase_stock_increment_20260428_082252/docs/phase4/18_4_purchase_stock_increment_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	3	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_4_purchase_stock_increment_20260428_082252/docs/phase4/18_4_purchase_stock_increment_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_4_purchase_stock_increment_20260428_082318/docs/phase4/18_4_purchase_stock_increment_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	3	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_4_purchase_stock_increment_20260428_082318/docs/phase4/18_4_purchase_stock_increment_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_5R_stock_reservation_lifecycle_status_fix_20260428_083124/docs/phase4/18_5_stock_reservation_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	2	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_5R_stock_reservation_lifecycle_status_fix_20260428_083124/docs/phase4/18_5_stock_reservation_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_7R_stock_valuation_cost_scope_fix_20260428_084032/docs/phase4/18_7_stock_valuation_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	3	0	5	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_18_7R_stock_valuation_cost_scope_fix_20260428_084032/docs/phase4/18_7_stock_valuation_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	2	0	0	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_19_1R_runtime_flow_history_unique_fix_20260428_234201/docs/phase4/19_1_runtime_flow_history_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	3	0	1	5	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_19_1R_runtime_flow_history_unique_fix_20260428_234201/docs/phase4/19_1_runtime_flow_history_standard.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	2	0	1	2	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_19_4R_import_wizard_tenant_ref_fix_20260428_235215/docs/phase4/19_4_import_wizard_ui_contract.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	2	1	1	4	1	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review
/root/pix2pi/pix2pi-SaaS/backups/faz4b_19_4R_import_wizard_tenant_ref_fix_20260428_235215/docs/phase4/19_4_import_wizard_ui_report.md	trace_pipeline_config_candidate	MEDIUM	0	0	0	0	0	0	7	12	8	config_marker_metadata_only_no_body_printed,trace_id_marker_missing_review,tenant_marker_missing_review
